name,longitude,latitude,kid,student,young,grown,thirty,forty,fifty,senior
GX2277,121.2740750367476,31.019527429363656,105,0,0,0,0,0,0,0
GX2278,121.10180835747279,31.285364311164027,174,0,0,0,0,0,0,0
GX2279,121.23361466637024,31.118140865636377,597,0,0,0,0,0,0,0
GX2280,121.77958802846936,30.956299616807787,475,0,0,0,0,0,0,0
GX2281,121.6313167806349,31.135222431771673,424,0,0,0,0,0,0,0
GX2282,121.91597087785003,30.800410132433626,51,0,0,0,0,0,0,0
GX2283,121.86791816550189,31.059034035308223,678,0,0,0,0,0,0,0
GX2284,121.9438272822998,31.28862487075012,129,0,0,0,0,0,0,0
GX2285,121.27468980035789,31.030938987585476,305,0,0,0,0,0,0,0
GX2286,121.04085939508249,31.236293124360365,681,0,0,0,0,0,0,0
GX2287,121.41717848805952,31.228919627784563,219,0,0,0,0,0,0,0
GX2288,121.30181343164921,31.296188404146974,116,0,0,0,0,0,0,0
GX2289,121.18727665668536,30.975897877537285,109,0,0,0,0,0,0,0
GX2290,121.30380334162001,31.16568630912721,656,0,0,0,0,0,0,0
GX2291,121.32714600967164,30.865516471585728,70,0,0,0,0,0,0,0
GX2292,121.42648540622741,30.836224419510568,60,0,0,0,0,0,0,0
GX2293,121.78564111082707,30.971660112767932,616,0,0,0,0,0,0,0
GX2294,121.59109634139107,30.879826239337607,221,0,0,0,0,0,0,0
GX2295,121.98156549781208,30.967062433818032,83,0,0,0,0,0,0,0
GX2296,121.8426870275866,30.97354278518593,520,0,0,0,0,0,0,0
GX2297,121.38952258463709,30.89712204815278,147,0,0,0,0,0,0,0
GX2298,121.16164965210216,30.874248869191142,259,0,0,0,0,0,0,0
GX2299,121.67103474539485,31.07474953894618,118,0,0,0,0,0,0,0
GX2300,121.46874092154093,30.912876666512567,177,0,0,0,0,0,0,0
GX2301,121.94078460716207,30.80382913341937,218,0,0,0,0,0,0,0
GX2302,121.31928646966188,31.216865457917397,471,0,0,0,0,0,0,0
GX2303,121.3267906660801,30.836787172297825,411,0,0,0,0,0,0,0
GX2304,121.77570938246939,31.25377845227453,138,0,0,0,0,0,0,0
GX2305,121.19269769621864,30.895833802072445,440,0,0,0,0,0,0,0
GX2306,121.33391214716539,31.027550193019298,613,0,0,0,0,0,0,0
GX2307,121.72535218668389,30.96864121783645,268,0,0,0,0,0,0,0
GX2308,121.16054881986486,31.234980014559476,442,0,0,0,0,0,0,0
GX2309,121.83369858071957,31.24443609322228,356,0,0,0,0,0,0,0
GX2310,121.79961346799558,31.185618273816942,91,0,0,0,0,0,0,0
GX2311,121.78494319677219,31.013547504853175,578,0,0,0,0,0,0,0
GX2312,121.62402699072378,31.108277712293635,319,0,0,0,0,0,0,0
GX2313,121.8468141285279,30.976134236426315,29,0,0,0,0,0,0,0
GX2314,121.75939574854608,31.065655306231662,430,0,0,0,0,0,0,0
GX2315,121.58341917856548,31.01882393994699,191,0,0,0,0,0,0,0
GX2316,121.78284378301412,30.80202196719992,261,0,0,0,0,0,0,0
GX2317,121.83645953748103,31.03197533055369,324,0,0,0,0,0,0,0
GX2318,121.91156618113158,31.0831158414436,102,0,0,0,0,0,0,0
GX2319,121.82998272628977,30.876806396674876,279,0,0,0,0,0,0,0
GX2320,121.52751960216634,31.101186055916525,154,0,0,0,0,0,0,0
GX2321,121.07886230369486,31.128234785373188,446,0,0,0,0,0,0,0
GX2322,121.0419237300404,31.108940967511465,452,0,0,0,0,0,0,0
GX2323,121.71924295005898,31.134409160835148,161,0,0,0,0,0,0,0
GX2324,121.26367740452918,31.184758071994597,581,0,0,0,0,0,0,0
GX2325,121.67043243975054,31.251966445176127,284,0,0,0,0,0,0,0
GX2326,121.49870955676862,30.887151855446955,339,0,0,0,0,0,0,0
GX2327,121.38620334943094,31.05236161860877,650,0,0,0,0,0,0,0
GX2328,121.64402431760679,31.021844546621317,578,0,0,0,0,0,0,0
GX2329,121.36039075003463,30.90045341883753,638,0,0,0,0,0,0,0
GX2330,121.04395177333144,30.96095814409381,136,0,0,0,0,0,0,0
GX2331,121.56457969731224,31.094098629701804,455,0,0,0,0,0,0,0
GX2332,121.01183325394793,30.83539398464088,581,0,0,0,0,0,0,0
GX2333,121.45953994794458,30.820953129282756,363,0,0,0,0,0,0,0
GX2334,121.77508150701671,31.281377177935266,682,0,0,0,0,0,0,0
GX2335,121.52837124780551,30.845082625855383,410,0,0,0,0,0,0,0
GX2336,121.43392404154686,31.09684267869975,342,0,0,0,0,0,0,0
GX2337,121.61658608273716,31.226368341513933,270,0,0,0,0,0,0,0
GX2338,121.0149318260798,31.137692157675605,421,0,0,0,0,0,0,0
GX2339,121.96788637888574,31.106011698928853,577,0,0,0,0,0,0,0
GX2340,121.2021860439898,30.81625515884558,338,0,0,0,0,0,0,0
GX2341,121.2464862484501,30.853589043919655,352,0,0,0,0,0,0,0
GX2342,121.11593764437445,30.81128412080322,633,0,0,0,0,0,0,0
GX2343,121.11650001969197,31.06791813818802,486,0,0,0,0,0,0,0
GX2344,121.02731216245178,31.240675878533256,214,0,0,0,0,0,0,0
GX2345,121.98226315993492,31.294238534281032,437,0,0,0,0,0,0,0
GX2346,121.01610512335762,30.913454926940574,655,0,0,0,0,0,0,0
GX2347,121.20315114929657,31.063588137056822,623,0,0,0,0,0,0,0
GX2348,121.83698940960882,30.968428333422846,28,0,0,0,0,0,0,0
GX2349,121.70239907879233,31.262420311100982,296,0,0,0,0,0,0,0
GX2350,121.11953244638205,31.223815216352644,94,0,0,0,0,0,0,0
GX2351,121.15821046462865,30.89803395708053,667,0,0,0,0,0,0,0
GX2352,121.12295957985386,30.928992279755224,463,0,0,0,0,0,0,0
GX2353,121.46027403964598,30.87080047457858,51,0,0,0,0,0,0,0
GX2354,121.65346922233067,30.998643667700286,311,0,0,0,0,0,0,0
GX2355,121.44653730105433,31.19092564252379,344,0,0,0,0,0,0,0
GX2356,121.15732749203632,31.16685948914559,394,0,0,0,0,0,0,0
GX2357,121.01036845413216,31.064973888321745,338,0,0,0,0,0,0,0
GX2358,121.07669950287104,31.16833046188423,177,0,0,0,0,0,0,0
GX2359,121.94167375030689,31.01594017701899,683,0,0,0,0,0,0,0
GX2360,121.11830328404048,30.903412756580536,643,0,0,0,0,0,0,0
GX2361,121.58777862677358,31.11655047102185,356,0,0,0,0,0,0,0
GX2362,121.38063506109172,31.089600398613808,210,0,0,0,0,0,0,0
GX2363,121.88885714875104,30.895911682032445,670,0,0,0,0,0,0,0
GX2364,121.22892972501128,30.933392346244567,298,0,0,0,0,0,0,0
GX2365,121.15332450516946,30.99776122814591,466,0,0,0,0,0,0,0
GX2366,121.23490885444537,31.06166767400142,244,0,0,0,0,0,0,0
GX2367,121.23209006523459,30.908467315212647,113,0,0,0,0,0,0,0
GX2368,121.41966337661809,31.041909043361738,374,0,0,0,0,0,0,0
GX2369,121.46587465801159,31.054622056840508,112,0,0,0,0,0,0,0
GX2370,121.88327180959352,31.15580669171815,250,0,0,0,0,0,0,0
GX2371,121.90179791170144,31.27450878008588,112,0,0,0,0,0,0,0
GX2372,121.77660521748437,30.80423192234661,623,0,0,0,0,0,0,0
GX2373,121.08676826674761,31.16180659015726,286,0,0,0,0,0,0,0
GX2374,121.49354678554303,31.04503020280021,159,0,0,0,0,0,0,0
GX2375,121.0746563941664,30.841450744221042,66,0,0,0,0,0,0,0
GX2376,121.1319249984745,30.853723928378162,689,0,0,0,0,0,0,0
GX2377,121.75802105539773,30.980367538414658,541,0,0,0,0,0,0,0
GX2378,121.30689893336582,30.954647974753794,588,0,0,0,0,0,0,0
GX2379,121.92589264871683,30.83455280532788,239,0,0,0,0,0,0,0
GX2380,121.59147709274096,30.973317612901663,202,0,0,0,0,0,0,0
GX2381,121.52677459626787,31.0493093893244,487,0,0,0,0,0,0,0
GX2382,121.4171251924711,31.08543645169625,87,0,0,0,0,0,0,0
GX2383,121.99703457192268,31.132982635063033,689,0,0,0,0,0,0,0
GX2384,121.57688279266134,31.18281813757583,95,0,0,0,0,0,0,0
GX2385,121.51275515480332,31.223753482496686,130,0,0,0,0,0,0,0
GX2386,121.33969187288695,30.8889817835393,128,0,0,0,0,0,0,0
GX2387,121.99820559208094,31.132423577668693,407,0,0,0,0,0,0,0
GX2388,121.08524803666805,30.85808993763575,388,0,0,0,0,0,0,0
GX2389,121.33377606865977,30.926049959243187,211,0,0,0,0,0,0,0
GX2390,121.70313882270833,30.899465479139938,198,0,0,0,0,0,0,0
GX2391,121.6542543941542,30.983091000215584,597,0,0,0,0,0,0,0
GX2392,121.33949548047723,30.828828183111824,663,0,0,0,0,0,0,0
GX2393,121.91614475814468,30.801679108006372,124,0,0,0,0,0,0,0
GX2394,121.41207397536095,30.947744371962187,323,0,0,0,0,0,0,0
GX2395,121.08769394176139,31.140947114589334,500,0,0,0,0,0,0,0
GX2396,121.81572448216606,30.859135575266986,95,0,0,0,0,0,0,0
GX2397,121.72256407916987,31.16914809568148,19,0,0,0,0,0,0,0
GX2398,121.49130046861556,31.00203313169619,647,0,0,0,0,0,0,0
GX2399,121.20901357559704,31.24070510739796,320,0,0,0,0,0,0,0
GX2400,121.79123114102084,30.919519594980517,458,0,0,0,0,0,0,0
GX2401,121.32947489558447,31.122327302658,464,0,0,0,0,0,0,0
GX2402,121.524769835902,31.09482999215835,88,0,0,0,0,0,0,0
GX2403,121.65620629556241,31.29188901569405,567,0,0,0,0,0,0,0
GX2404,121.05782176438613,31.210194878450615,372,0,0,0,0,0,0,0
GX2405,121.77900912737465,31.284783740263034,111,0,0,0,0,0,0,0
GX2406,121.15085377692557,30.807933130025983,324,0,0,0,0,0,0,0
GX2407,121.99037896767278,31.113766589053597,131,0,0,0,0,0,0,0
GX2408,121.28976600346213,30.993719829201893,555,0,0,0,0,0,0,0
GX2409,121.21759883672654,31.028657368142706,359,0,0,0,0,0,0,0
GX2410,121.46706402015243,31.09647730087597,673,0,0,0,0,0,0,0
GX2411,121.11312291781309,31.261398210771752,419,0,0,0,0,0,0,0
GX2412,121.74422868124468,30.940016301200334,687,0,0,0,0,0,0,0
GX2413,121.01393734231704,30.955489240496,376,0,0,0,0,0,0,0
GX2414,121.43270010895353,30.83887735980589,21,0,0,0,0,0,0,0
GX2415,121.22383923738369,30.953345700964494,279,0,0,0,0,0,0,0
GX2416,121.50420793251932,30.87871537143208,511,0,0,0,0,0,0,0
GX2417,121.82346425942438,31.09314906138783,372,0,0,0,0,0,0,0
GX2418,121.43697312417115,30.90239717106863,355,0,0,0,0,0,0,0
GX2419,121.08154492543933,31.191760559260114,290,0,0,0,0,0,0,0
GX2420,121.35002268213728,31.092542225049794,37,0,0,0,0,0,0,0
GX2421,121.9346460508093,31.091622452850597,633,0,0,0,0,0,0,0
GX2422,121.12305459718634,31.213769800298582,442,0,0,0,0,0,0,0
GX2423,121.87564851621532,30.867622118240394,655,0,0,0,0,0,0,0
GX2424,121.56511263245672,31.07109724379472,398,0,0,0,0,0,0,0
GX2425,121.6942555100869,31.200907188353444,288,0,0,0,0,0,0,0
GX2426,121.32505601695887,30.820876368438807,246,0,0,0,0,0,0,0
GX2427,121.64406673557475,31.167821671659567,370,0,0,0,0,0,0,0
GX2428,121.54537093303969,30.97691030700247,98,0,0,0,0,0,0,0
GX2429,121.86454900759408,30.986630203322434,324,0,0,0,0,0,0,0
GX2430,121.58533288534615,31.224948554952142,368,0,0,0,0,0,0,0
GX2431,121.90449866057975,31.046589606633493,564,0,0,0,0,0,0,0
GX2432,121.98846693635508,30.95503945987034,403,0,0,0,0,0,0,0
GX2433,121.4146194841224,31.083236202403832,475,0,0,0,0,0,0,0
GX2434,121.17357555673254,30.853091398053564,24,0,0,0,0,0,0,0
GX2435,121.98605762259095,30.89143822099867,680,0,0,0,0,0,0,0
GX2436,121.69061009931474,30.843755047875383,116,0,0,0,0,0,0,0
GX2437,121.49136451571282,30.800711338658527,555,0,0,0,0,0,0,0
GX2438,121.82702027290395,30.92813014479484,434,0,0,0,0,0,0,0
GX2439,121.46341204391709,30.803343827035874,171,0,0,0,0,0,0,0
GX2440,121.57289184089161,30.816994624466393,353,0,0,0,0,0,0,0
GX2441,121.15246509765767,31.088794134494595,667,0,0,0,0,0,0,0
GX2442,121.57273329103994,31.176866991929412,328,0,0,0,0,0,0,0
GX2443,121.10443392986781,31.12231724528328,151,0,0,0,0,0,0,0
GX2444,121.49787252071944,31.00929361095253,666,0,0,0,0,0,0,0
GX2445,121.87437233144445,31.222488886407717,403,0,0,0,0,0,0,0
GX2446,121.97820605661178,31.29879066683905,687,0,0,0,0,0,0,0
GX2447,121.84487585726387,30.962812972463553,450,0,0,0,0,0,0,0
GX2448,121.71925489925029,31.240791211929356,326,0,0,0,0,0,0,0
GX2449,121.87278500583253,31.10443520663032,23,0,0,0,0,0,0,0
GX2450,121.00570178200319,30.895113494279403,85,0,0,0,0,0,0,0
GX2451,121.49988480653592,31.078602757459823,204,0,0,0,0,0,0,0
GX2452,121.43350071678866,31.073680570927067,36,0,0,0,0,0,0,0
GX2453,121.89118363431731,31.283300508543824,524,0,0,0,0,0,0,0
GX2454,121.31852982728232,31.132718108646152,552,0,0,0,0,0,0,0
GX2455,121.21217681605431,30.853790238339226,67,0,0,0,0,0,0,0
GX2456,121.87194352064084,31.092116797852626,157,0,0,0,0,0,0,0
GX2457,121.32498663566408,31.16285060111982,430,0,0,0,0,0,0,0
GX2458,121.40415065700144,31.289177589242485,257,0,0,0,0,0,0,0
GX2459,121.02054976864298,31.115569055791557,161,0,0,0,0,0,0,0
GX2460,121.68546712805681,31.00511579068624,25,0,0,0,0,0,0,0
GX2461,121.35448265108413,30.923716882307165,42,0,0,0,0,0,0,0
GX2462,121.23923734302122,30.99347005991281,191,0,0,0,0,0,0,0
GX2463,121.40987622761155,31.285127709893743,346,0,0,0,0,0,0,0
GX2464,121.03098791570689,30.926371677358702,38,0,0,0,0,0,0,0
GX2465,121.15916783860442,30.89911669610568,497,0,0,0,0,0,0,0
GX2466,121.42602630175205,30.942340728370876,516,0,0,0,0,0,0,0
GX2467,121.2750601859441,31.125780040002358,636,0,0,0,0,0,0,0
GX2468,121.77001393443685,30.986189826521237,371,0,0,0,0,0,0,0
GX2469,121.27922571335075,31.03689710733114,101,0,0,0,0,0,0,0
GX2470,121.77708781909736,31.134471443781404,348,0,0,0,0,0,0,0
GX2471,121.39644308612698,31.011951088456062,330,0,0,0,0,0,0,0
GX2472,121.53426002023521,31.278877208139402,389,0,0,0,0,0,0,0
GX2473,121.77685346175367,31.143260057355864,5,0,0,0,0,0,0,0
GX2474,121.21725634825462,31.22369971387145,4,0,0,0,0,0,0,0
GX2475,121.28297603102035,31.22907404902149,471,0,0,0,0,0,0,0
GX2476,121.1017305358436,31.04395128655873,323,0,0,0,0,0,0,0
GX2477,121.0307667789563,30.838390746622498,401,0,0,0,0,0,0,0
GX2478,121.60681117370024,30.948486475207417,40,0,0,0,0,0,0,0
GX2479,121.09196669347627,30.822754397142226,422,0,0,0,0,0,0,0
GX2480,121.55899445682061,30.921423210849763,35,0,0,0,0,0,0,0
GX2481,121.77162729931388,31.060948813443883,526,0,0,0,0,0,0,0
GX2482,121.66913156908414,31.247663589985912,207,0,0,0,0,0,0,0
GX2483,121.28053661194687,30.945733462353907,229,0,0,0,0,0,0,0
GX2484,121.10128713987659,31.110180479666315,225,0,0,0,0,0,0,0
GX2485,121.33436059167529,31.036995701044773,368,0,0,0,0,0,0,0
GX2486,121.62883431563795,31.122199219491993,683,0,0,0,0,0,0,0
GX2487,121.68394488407552,31.003234300054704,453,0,0,0,0,0,0,0
GX2488,121.04180045711773,31.294138992282026,313,0,0,0,0,0,0,0
GX2489,121.06513032836567,30.87941942490839,664,0,0,0,0,0,0,0
GX2490,121.43307766577269,31.049301488495534,491,0,0,0,0,0,0,0
GX2491,121.849724154205,31.17119849522788,253,0,0,0,0,0,0,0
GX2492,121.66505661696709,31.283353738650433,304,0,0,0,0,0,0,0
GX2493,121.37653544228407,30.906281424290714,4,0,0,0,0,0,0,0
GX2494,121.53901575245551,31.298637237709347,305,0,0,0,0,0,0,0
GX2495,121.68411853839018,31.057723305887706,551,0,0,0,0,0,0,0
GX2496,121.96642213960938,30.946672059419775,517,0,0,0,0,0,0,0
GX2497,121.09390698112539,30.86074862725569,626,0,0,0,0,0,0,0
GX2498,121.20451645100783,30.840775658966354,45,0,0,0,0,0,0,0
GX2499,121.7886016922898,30.895684559929702,356,0,0,0,0,0,0,0
GX2500,121.07082594114492,31.188782773625448,350,0,0,0,0,0,0,0
GX2501,121.47878144479284,30.98138674132309,542,0,0,0,0,0,0,0
GX2502,121.01708456777419,31.175172569202612,83,0,0,0,0,0,0,0
GX2503,121.279295932686,31.19408109144383,70,0,0,0,0,0,0,0
GX2504,121.2184691027756,30.947659197832056,329,0,0,0,0,0,0,0
GX2505,121.65256935031391,30.809579554670695,250,0,0,0,0,0,0,0
GX2506,121.03756362181508,30.83909402797209,626,0,0,0,0,0,0,0
GX2507,121.39088084613556,31.237062612301365,4,0,0,0,0,0,0,0
GX2508,121.64381095052335,30.95841348035063,646,0,0,0,0,0,0,0
GX2509,121.07404371556737,31.23070177354446,296,0,0,0,0,0,0,0
GX2510,121.42051042631016,31.089834481998462,175,0,0,0,0,0,0,0
GX2511,121.76916175281926,31.202903629464856,516,0,0,0,0,0,0,0
GX2512,121.4562851847021,30.84647415014562,600,0,0,0,0,0,0,0
GX2513,121.24873393823404,31.027411716266403,658,0,0,0,0,0,0,0
GX2514,121.70226010773897,31.280416752603934,441,0,0,0,0,0,0,0
GX2515,121.05270850160301,30.980361703074045,90,0,0,0,0,0,0,0
GX2516,121.7572321719641,30.976768548237853,483,0,0,0,0,0,0,0
GX2517,121.9664690189652,31.1770431628947,155,0,0,0,0,0,0,0
GX2518,121.1205371561854,31.27366845365564,474,0,0,0,0,0,0,0
GX2519,121.13403789334947,30.98690918864393,394,0,0,0,0,0,0,0
GX2520,121.69725111641986,30.8962361396467,298,0,0,0,0,0,0,0
GX2521,121.07519980893517,31.25056392486976,302,0,0,0,0,0,0,0
GX2522,121.34607304962974,30.861151101328637,469,0,0,0,0,0,0,0
GX2523,121.37462876898553,30.94225336535486,635,0,0,0,0,0,0,0
GX2524,121.99161473459277,31.164518184793373,553,0,0,0,0,0,0,0
GX2525,121.10490639387025,31.067932213620956,498,0,0,0,0,0,0,0
GX2526,121.86706393206701,31.071875519099784,382,0,0,0,0,0,0,0
GX2527,121.02553399643126,31.121360744935696,134,0,0,0,0,0,0,0
GX2528,121.56867140592617,30.872064000016398,211,0,0,0,0,0,0,0
GX2529,121.95485810423835,31.2339198538991,115,0,0,0,0,0,0,0
GX2530,121.97135602797236,30.971068997118902,622,0,0,0,0,0,0,0
GX2531,121.17669591840374,31.103876920103968,54,0,0,0,0,0,0,0
GX2532,121.52707904957148,31.19616346883451,336,0,0,0,0,0,0,0
GX2533,121.35057339180564,30.819585058237053,123,0,0,0,0,0,0,0
GX2534,121.81914157149477,31.061466667751844,268,0,0,0,0,0,0,0
GX2535,121.72310332277833,30.951384211033023,492,0,0,0,0,0,0,0
GX2536,121.42250027703598,30.9435598172497,384,0,0,0,0,0,0,0
GX2537,121.86378637321947,31.26756531860591,481,0,0,0,0,0,0,0
GX2538,121.49053599124474,31.208681775709564,411,0,0,0,0,0,0,0
GX2539,121.09469198642022,31.080365334644807,455,0,0,0,0,0,0,0
GX2540,121.09280822864552,31.173316578464092,603,0,0,0,0,0,0,0
GX2541,121.96943337395332,31.08422451484589,282,0,0,0,0,0,0,0
GX2542,121.12775073696578,31.11816639297484,496,0,0,0,0,0,0,0
GX2543,121.84943930403632,30.857041661773707,338,0,0,0,0,0,0,0
GX2544,121.76311809687104,31.185506773981697,135,0,0,0,0,0,0,0
GX2545,121.88798093669358,31.03842682685092,218,0,0,0,0,0,0,0
GX2546,121.37068545108801,31.294106184704532,46,0,0,0,0,0,0,0
GX2547,121.67543992410651,31.120430846429674,500,0,0,0,0,0,0,0
GX2548,121.04793410513447,30.900062298110146,390,0,0,0,0,0,0,0
GX2549,121.82968635619989,30.915322634308374,305,0,0,0,0,0,0,0
GX2550,121.20761866789441,31.11029991595876,312,0,0,0,0,0,0,0
GX2551,121.88768316769239,30.94201918213792,645,0,0,0,0,0,0,0
GX2552,121.68737801927868,30.935765538129925,563,0,0,0,0,0,0,0
GX2553,121.71923349042932,30.874020730380416,196,0,0,0,0,0,0,0
GX2554,121.1292563724241,31.119656381278933,197,0,0,0,0,0,0,0
GX2555,121.1391704668054,30.954369759860704,205,0,0,0,0,0,0,0
GX2556,121.4180465393127,31.031885307658573,348,0,0,0,0,0,0,0
GX2557,121.53487011030678,31.13038374226817,140,0,0,0,0,0,0,0
GX2558,121.08478648088497,31.022398473915736,519,0,0,0,0,0,0,0
GX2559,121.79343125952887,31.02678853422624,684,0,0,0,0,0,0,0
GX2560,121.28613143444929,30.834353375711675,557,0,0,0,0,0,0,0
GX2561,121.04558841450506,31.030422354134892,454,0,0,0,0,0,0,0
GX2562,121.19265109433579,30.803396114388892,196,0,0,0,0,0,0,0
GX2563,121.22689488639251,30.933845848180653,272,0,0,0,0,0,0,0
GX2564,121.96154910281741,30.994647371139056,46,0,0,0,0,0,0,0
GX2565,121.97304500287376,31.095877045296366,140,0,0,0,0,0,0,0
GX2566,121.45662429735792,30.93625693766027,699,0,0,0,0,0,0,0
GX2567,121.24449307477015,30.95210209479046,555,0,0,0,0,0,0,0
GX2568,121.20646461674905,31.002690638944323,557,0,0,0,0,0,0,0
GX2569,121.44186008939322,30.81156440102824,106,0,0,0,0,0,0,0
GX2570,121.87937394081204,31.235885398473293,249,0,0,0,0,0,0,0
GX2571,121.80079105214885,31.031811660200052,400,0,0,0,0,0,0,0
GX2572,121.59008083147938,31.195099013673627,86,0,0,0,0,0,0,0
GX2573,121.01252793001728,31.283928237361547,477,0,0,0,0,0,0,0
GX2574,121.35104343813192,30.92217824902942,151,0,0,0,0,0,0,0
GX2575,121.32137188370007,30.823680382641445,620,0,0,0,0,0,0,0
GX2576,121.8238606155215,30.946998768509236,540,0,0,0,0,0,0,0
GX2577,121.61569314229295,30.931974184818237,407,0,0,0,0,0,0,0
GX2578,121.51947608814143,31.23535622591307,98,0,0,0,0,0,0,0
GX2579,121.11553746186063,30.89592717505105,485,0,0,0,0,0,0,0
GX2580,121.7172138953462,31.16941006864366,478,0,0,0,0,0,0,0
GX2581,121.32461813490579,31.075379596847235,663,0,0,0,0,0,0,0
GX2582,121.52159584714546,31.018138917140753,652,0,0,0,0,0,0,0
GX2583,121.66144797034934,30.953951668484542,435,0,0,0,0,0,0,0
GX2584,121.72350547540115,30.894834308350486,523,0,0,0,0,0,0,0
GX2585,121.11460445328798,31.1600588879237,355,0,0,0,0,0,0,0
GX2586,121.97199568495607,31.051551591704804,41,0,0,0,0,0,0,0
GX2587,121.92856391512645,31.273835115910384,425,0,0,0,0,0,0,0
GX2588,121.35967010626044,30.941203314981024,158,0,0,0,0,0,0,0
GX2589,121.56383939273316,30.90882780543115,504,0,0,0,0,0,0,0
GX2590,121.96520506587649,31.09961017942696,265,0,0,0,0,0,0,0
GX2591,121.37981710926063,30.881702863572254,664,0,0,0,0,0,0,0
GX2592,121.43994571913441,30.89874332893396,202,0,0,0,0,0,0,0
GX2593,121.84949673309121,30.904048281325064,241,0,0,0,0,0,0,0
GX2594,121.05215341010569,31.083462202525528,612,0,0,0,0,0,0,0
GX2595,121.86723063204902,31.253652324903566,693,0,0,0,0,0,0,0
GX2596,121.06524113411446,30.985575627517377,653,0,0,0,0,0,0,0
GX2597,121.38610591068901,31.000248930619573,527,0,0,0,0,0,0,0
GX2598,121.19923200259991,31.067768876455137,448,0,0,0,0,0,0,0
GX2599,121.29975770871177,30.975501228153323,449,0,0,0,0,0,0,0
GX2600,121.65433769353999,31.166020544996464,77,0,0,0,0,0,0,0
GX2601,121.04012540509532,31.027704360448816,62,0,0,0,0,0,0,0
GX2602,121.62996221849582,30.801195274030633,171,0,0,0,0,0,0,0
GX2603,121.72083715401617,30.888036647968494,430,0,0,0,0,0,0,0
GX2604,121.99165821058344,30.820591176947012,241,0,0,0,0,0,0,0
GX2605,121.03531971807928,30.982819985790375,48,0,0,0,0,0,0,0
GX2606,121.18458651256844,30.908832747052426,640,0,0,0,0,0,0,0
GX2607,121.2858078356238,31.251746196690892,356,0,0,0,0,0,0,0
GX2608,121.29849616771268,31.198557467831137,331,0,0,0,0,0,0,0
GX2609,121.43793550663406,30.80790711438035,175,0,0,0,0,0,0,0
GX2610,121.41204240791562,30.98720978483652,351,0,0,0,0,0,0,0
GX2611,121.57549031403484,30.8951884971973,480,0,0,0,0,0,0,0
GX2612,121.71062706479873,30.872730822940397,143,0,0,0,0,0,0,0
GX2613,121.47885608041952,30.941546349350595,371,0,0,0,0,0,0,0
GX2614,121.03163733872965,30.802254270977162,129,0,0,0,0,0,0,0
GX2615,121.72240284110626,31.163210663388487,231,0,0,0,0,0,0,0
GX2616,121.26494986605915,30.951764246942506,168,0,0,0,0,0,0,0
GX2617,121.93181160294286,31.071225953086273,542,0,0,0,0,0,0,0
GX2618,121.6682839283523,31.03715258730462,83,0,0,0,0,0,0,0
GX2619,121.95976496512368,31.255146751776152,75,0,0,0,0,0,0,0
GX2620,121.56121741365438,30.88778221833743,355,0,0,0,0,0,0,0
GX2621,121.3224131240601,30.942304490389752,450,0,0,0,0,0,0,0
GX2622,121.87559428750399,31.080507568216824,616,0,0,0,0,0,0,0
GX2623,121.43105764540458,31.238931229887392,320,0,0,0,0,0,0,0
GX2624,121.6722468542594,30.84654915741258,503,0,0,0,0,0,0,0
GX2625,121.89214233186637,31.171586103122905,9,0,0,0,0,0,0,0
GX2626,121.415141806048,31.18552968024848,367,0,0,0,0,0,0,0
GX2627,121.41914422361376,31.14473813896482,525,0,0,0,0,0,0,0
GX2628,121.62687308810861,31.283654972848534,2,0,0,0,0,0,0,0
GX2629,121.98467179376021,31.279909338314045,518,0,0,0,0,0,0,0
GX2630,121.55812428609393,30.968202687042883,254,0,0,0,0,0,0,0
GX2631,121.56904351296043,31.08130657613498,253,0,0,0,0,0,0,0
GX2632,121.8847097827415,31.093340466042374,493,0,0,0,0,0,0,0
GX2633,121.85870338653726,31.096139299071645,1,0,0,0,0,0,0,0
GX2634,121.81723392417035,31.14644707720805,188,0,0,0,0,0,0,0
GX2635,121.1871860276213,31.279539543894163,85,0,0,0,0,0,0,0
GX2636,121.66022543854753,30.9666052191039,466,0,0,0,0,0,0,0
GX2637,121.86227312860453,31.29481571031507,10,0,0,0,0,0,0,0
GX2638,121.00187597978288,31.153261644617547,201,0,0,0,0,0,0,0
GX2639,121.30255619008582,30.851263594123367,393,0,0,0,0,0,0,0
GX2640,121.73586313673052,30.91213480769897,233,0,0,0,0,0,0,0
GX2641,121.42782578504143,31.11144822646431,443,0,0,0,0,0,0,0
GX2642,121.81899781628607,31.28465562384185,472,0,0,0,0,0,0,0
GX2643,121.8714151938484,30.856212706273034,3,0,0,0,0,0,0,0
GX2644,121.5299413017379,31.257353985358407,643,0,0,0,0,0,0,0
GX2645,121.46553776261322,31.233063108081197,12,0,0,0,0,0,0,0
GX2646,121.41467380626575,30.867890645414747,132,0,0,0,0,0,0,0
GX2647,121.29731248183049,30.997350464124263,482,0,0,0,0,0,0,0
GX2648,121.65475571352562,30.857556674547315,455,0,0,0,0,0,0,0
GX2649,121.44430428644807,30.987094106769014,338,0,0,0,0,0,0,0
GX2650,121.26809276666282,31.057134194355676,340,0,0,0,0,0,0,0
GX2651,121.32189134666939,30.913570525540035,655,0,0,0,0,0,0,0
GX2652,121.01382471795198,31.19858374376954,407,0,0,0,0,0,0,0
GX2653,121.75543194091229,31.249073360935117,398,0,0,0,0,0,0,0
